~ ( landmark_2 ) U ( orange_room )	move to the orange room avoiding landmark two . if you got to the orange room then you can continue to landmark two .	5
F ( first_floor & ~landmark_3 )	navigate to the first floor and avoid landmark three .	6
F ( green_room & F ( landmark_3 ) )	go through the green room to landmark three .	6
F ( landmark_1 & F ( purple_room ) )	go through landmark one and navigate to the purple room .	6
F ( landmark_3 ) & G ( green_room )	while remaining within the green room go to landmark three .	6
F ( third_floor & F ( yellow_room ) )	navigate from the third floor to the yellow room .	6
F ( landmark_1 & F ( purple_room ) )	go through landmark one before going to the purple room .	6
F ( yellow_room & F ( green_room ) )	first navigate to the yellow room then make your way to the green room .	6
F ( purple_room ) & G ( second_floor )	proceed to the purple room without going to any other floors .	6
F ( yellow_room & F ( second_floor ) )	go to the yellow room and go down to the onest floor .	6
F ( second_floor & F ( green_room ) )	go to the green room through the second floor	6
F ( blue_room ) & G ( first_floor )	remain on the first floor while going to the blue room .	6
F ( purple_room & ~red_room )	navigate to the purple room always avoiding the red room .	6
F ( landmark_1 ) & G ( yellow_room )	go directly to landmark one by only moving in the yellow room .	6
F ( blue_room & F ( purple_room ) )	go through the blue room to the purple room .	6
F ( second_floor & F ( landmark_1 ) )	navigate to landmark one through the second floor .	6
F ( orange_room & ~purple_room )	go to the orange room without going to the purple room	6
F ( red_room & F ( first_floor ) )	go to the red room and go down to the onest floor .	6
F ( landmark_1 & F ( first_floor ) )	always pass landmark one to get to level one .	6
F ( first_floor & ~purple_room )	go to first floor without going into the purple room	6
F ( purple_room & F ( landmark_2 ) )	go to the purple room before you go to landmark two .	6
F ( yellow_room & F ( first_floor ) )	go to the onest floor through the yellow room	6
~ ( yellow_room ) U ( landmark_1 )	avoid the yellow room until landmark one .	5
F ( orange_room & F ( first_floor ) )	go through the orange room and navigate to the first floor .	6
F ( first_floor & ~landmark_3 )	go to the first floor avoiding landmark three .	6
F ( yellow_room & F ( green_room ) )	move to the yellow room then continue to the green room .	6
F ( first_floor & F ( yellow_room ) )	navigate to the yellow room by passing through the first floor .	6
F ( landmark_2 ) & G ( third_floor )	stay on the third floor and navigate to landmark two .	6
F ( green_room & F ( landmark_2 ) )	navigate to the green room before you go to landmark two .	6
F ( orange_room & F ( first_floor ) )	go to the onest floor through the orange room	6
~ ( orange_room ) U ( green_room )	go to the green room while avoiding the orange room and if you have reached the green room then you can go to the orange room .	5
~ ( landmark_2 ) U ( purple_room )	go through the purple room before going to landmark two	5
~ ( purple_room ) U ( first_floor )	avoid the purple room before you navigate to the first floor .	5
F ( orange_room & F ( first_floor ) )	go to the first floor through the orange room .	6
F ( blue_room & F ( orange_room ) )	go from the blue room to the orange room	6
F ( landmark_3 & F ( yellow_room ) )	go to landmark three before going to the yellow room .	6
~ ( red_room ) U ( second_floor )	go to the second floor without going through the red room . if you reached the second floor then you can go to the red room or be done .	5
F ( landmark_2 & F ( second_floor ) )	go through landmark two and then to the onest floor .	6
F ( yellow_room ) & G ( third_floor )	go to the yellow room while staying on the third floor .	6
F ( landmark_3 ) & G ( yellow_room )	stay in the yellow room and go to landmark three and stop	6
F ( third_floor & F ( first_floor ) )	start on the threerd floor go directly to the onest floor .	6
F ( orange_room & F ( second_floor ) )	go through the orange room then to the second floor .	6
~ ( red_room ) U ( third_floor )	avoid the red room until going to the third floor .	5
F ( first_floor & ~yellow_room )	always avoid the yellow room and navigate to the first floor .	6
F ( blue_room ) & G ( third_floor )	stay on the third floor and go to the blue room .	6
F ( third_floor & F ( orange_room ) )	go to the twond floor then go to the orange room	6
F ( landmark_1 ) & G ( first_floor )	go to landmark one but remain on the first floor .	6
~ ( green_room ) U ( landmark_3 )	avoid the green room until going to landmark three .	5
F ( orange_room & F ( landmark_2 ) )	go to the orange room before you go to landmark two .	6
~ ( orange_room ) U ( landmark_1 )	do n t go into the orange room until going to landmark one	5
F ( blue_room & F ( red_room ) )	go to the red room by touching the blue room .	6
F ( first_floor & F ( blue_room ) )	navigate to the blue room by passing through the first floor .	6
F ( landmark_3 ) & G ( third_floor )	visit landmark three but do n t leave the third floor .	6
F ( third_floor & F ( landmark_1 ) )	go to landmark one through the onest floor	6
~ ( landmark_2 ) U ( red_room )	go through the red room before going to landmark two	5
F ( green_room & F ( second_floor ) )	go to the second floor by first going through the green room .	6
~ ( purple_room ) U ( green_room )	go to the green room avoiding the purple room . only if you reached the green room then you may proceed to the purple room .	5
F ( purple_room & F ( orange_room ) )	travel through the purple room then go to the orange room .	6
F ( orange_room ) & G ( third_floor )	go to the orange room only through the onest floor	6
F ( second_floor & ~red_room )	go to the second floor always avoiding the red room .	6
F ( green_room & F ( landmark_1 ) )	go to the green room before you go to landmark one .	6
F ( orange_room & F ( purple_room ) )	go to the orange room and then go to the purple room .	6
F ( green_room & ~yellow_room )	go to the green room without going to the yellow room	6
F ( third_floor & F ( orange_room ) )	go to the twond floor and then go to the orange room .	6
F ( landmark_3 ) & G ( first_floor )	stay on the first floor and move to landmark three .	6
F ( yellow_room & F ( third_floor ) )	go through the yellow room and navigate to the third floor .	6
F ( orange_room ) & G ( second_floor )	stay on the second floor while going to the orange room .	6
F ( red_room & ~yellow_room )	navigate to the red room always avoiding the yellow room .	6
F ( orange_room & F ( third_floor ) )	go through the orange room to the third floor .	6
F ( red_room & F ( purple_room ) )	go to red room and then to purple room	6
~ ( orange_room ) U ( landmark_1 )	go to landmark one but do not first go through the orange room .	5
F ( yellow_room & ~blue_room )	avoid the blue room and go to the yellow room .	6
F ( third_floor & ~purple_room )	go to the twond floor while always avoiding the purple room	6
F ( third_floor & ~landmark_3 )	avoid landmark three and go to the second floor .	6
~ ( orange_room ) U ( purple_room )	avoid the orange room until you enter the purple room .	5
F ( third_floor & F ( orange_room ) )	go to the third floor then navigate to the orange room .	6
F ( second_floor & ~green_room )	go to second floor without going into the green room	6
~ ( purple_room ) U ( second_floor )	go to or through the second floor always avoid going through the purple room	5
~ ( yellow_room ) U ( second_floor )	avoid the yellow room until going to the second floor .	5
F ( red_room & F ( first_floor ) )	navigate to the first floor through the red room .	6
F ( second_floor & F ( purple_room ) )	navigate from the second floor to the purple room .	6
F ( green_room & F ( red_room ) )	go through the green room before going to the red room .	6
F ( orange_room & F ( purple_room ) )	navigate to the purple room through the orange room .	6
F ( first_floor )	go to the onest floor	2
F ( purple_room & F ( first_floor ) )	go to the purple room then go to the first floor .	6
F ( yellow_room & F ( orange_room ) )	move to the yellow room and then the orange room .	6
F ( third_floor & F ( purple_room ) )	navigate to the third floor before going to the purple room .	6
F ( purple_room & F ( green_room ) )	go to the purple room and then go to the green room .	6
F ( green_room & F ( landmark_1 ) )	always go through the green room before going to landmark one .	6
F ( green_room & ~blue_room )	avoid the blue room and travel to the green room .	6
F ( third_floor & F ( blue_room ) )	move to the blue room but ensure to go to the twond floor first .	6
F ( green_room & F ( first_floor ) )	move towards green room and then to first floor .	6
F ( purple_room & ~green_room )	navigate to the purple room always avoiding the green room .	6
~ ( green_room ) U ( purple_room )	go to the purple room without going through the green room .	5
F ( blue_room & F ( landmark_1 ) )	move to the blue room first then travel to landmark one .	6
F ( third_floor & F ( orange_room ) )	go from the third floor to the orange room .	6
F ( yellow_room ) & G ( first_floor )	navigate to the yellow room staying on the first floor .	6
F ( orange_room & F ( first_floor ) )	pass through the orange room before going to the first floor .	6
F ( purple_room & ~landmark_2 )	avoid landmark two and move into the purple room .	6
F ( green_room & F ( orange_room ) )	go to the green room then go to the orange room .	6
F ( red_room & F ( first_floor ) )	move to the first floor travelling through the red room .	6
F ( landmark_2 & ~landmark_1 )	navigate to landmark two always avoiding landmark one .	6
F ( purple_room & ~yellow_room )	go to the purple room without going to the yellow room .	6
F ( landmark_3 ) & G ( first_floor )	go to landmark three .	6
~ ( landmark_1 ) U ( purple_room )	avoid landmark one until after the purple room	5
F ( red_room & ~orange_room )	avoid the orange room and travel to the red room .	6
~ ( red_room ) U ( landmark_1 )	avoid the red room until reaching landmark one .	5
~ ( yellow_room ) U ( landmark_2 )	avoid the yellow room until landmark two .	5
F ( third_floor & F ( first_floor ) )	visit the third floor and then proceed to the first floor .	6
F ( purple_room & F ( green_room ) )	go to the green room through the purple room .	6
~ ( green_room ) U ( landmark_2 )	avoid the green room until passing landmark two .	5
F ( green_room & ~landmark_2 )	always avoid landmark two and navigate to the green room .	6
F ( landmark_3 & F ( yellow_room ) )	first go to landmark three then go to the yellow room .	6
F ( orange_room & ~yellow_room )	always avoid the yellow room and go to the orange room .	6
F ( second_floor & F ( yellow_room ) )	move to the yellow room but ensure to go to the twond floor first .	6
~ ( landmark_2 ) U ( green_room )	go to the green room by avoiding landmark two and then stay in the green room or continue to landmark two	5
F ( purple_room & F ( landmark_2 ) )	go to the purple room and then go to landmark two .	6
F ( landmark_2 & ~yellow_room )	advance to landmark two but always avoid the yellow room .	6
F ( green_room & F ( first_floor ) )	go to the green room then go to the first floor .	6
F ( yellow_room & ~orange_room )	navigate to the yellow room but never go to the orange room .	6
F ( orange_room & F ( landmark_2 ) )	go to the orange room then go to landmark two .	6
F ( landmark_1 & F ( green_room ) )	go to the green room through landmark one	6
~ ( red_room ) U ( second_floor )	avoid the red room until going to the second floor .	5
~ ( green_room ) U ( second_floor )	go to the second floor . if you reached the second floor then you may go to the green room .	5
~ ( blue_room ) U ( landmark_3 )	avoid the blue room and go to landmark three . if you reached the green room you can now go to the blue room or stay on landmark three .	5
F ( first_floor & F ( yellow_room ) )	go through the first floor and navigate to the yellow room .	6
~ ( red_room ) U ( purple_room )	go to the purple room without going through the red room .	5
~ ( green_room ) U ( landmark_2 )	go to landmark two by avoiding the green room and then stay there or continue to the green room .	5
F ( landmark_2 ) & G ( orange_room )	go to landmark two and remain within the orange room .	6
F ( red_room & ~yellow_room )	navigate to the red room but never go to the yellow room .	6
F ( landmark_3 & F ( first_floor ) )	go through landmark three before going to the first floor .	6
~ ( landmark_1 ) U ( red_room )	avoid going through landmark one until you go through the red room .	5
F ( red_room & F ( yellow_room ) )	go through the red room to the yellow room .	6
F ( first_floor & ~red_room )	avoid the red room and go to the first floor .	6
F ( blue_room & ~landmark_2 )	always avoid landmark two and go to the blue room .	6
~ ( green_room ) U ( yellow_room )	go to the yellow room but do not enter the green room first .	5
F ( blue_room ) & G ( third_floor )	remain on the third floor and navigate to the blue room .	6
F ( purple_room & F ( third_floor ) )	navigate to the third floor via the purple room .	6
~ ( blue_room ) U ( landmark_3 )	avoid the blue room until going to landmark three .	5
F ( green_room & F ( landmark_2 ) )	move to the green room first then travel to landmark two .	6
F ( first_floor & F ( landmark_3 ) )	go to the first floor then go to landmark three .	6
F ( first_floor & F ( landmark_1 ) )	go from the onest floor to landmark one	6
F ( green_room ) & G ( third_floor )	go to the green room without going to another floor .	6
F ( landmark_1 & F ( green_room ) )	go to the green room via landmark one .	6
F ( first_floor & ~landmark_1 )	navigate to the first floor and avoid landmark one .	6
F ( third_floor & F ( yellow_room ) )	go from the third floor to the yellow room	6
F ( third_floor & ~purple_room )	avoid the purple room and go to the third floor .	6
F ( red_room ) & G ( first_floor )	remain on the first floor while going to the red room .	6
F ( landmark_3 ) & G ( green_room )	without leaving the green room go to landmark three .	6
F ( landmark_1 & ~orange_room )	go to landmark one and always avoid the orange room	6
F ( landmark_3 ) & G ( third_floor )	stay on the third floor and navigate to landmark three .	6
F ( landmark_3 & F ( purple_room ) )	go to the purple room through landmark three	6
F ( landmark_3 & F ( second_floor ) )	go to the second floor by going through landmark three .	6
F ( landmark_1 & ~red_room )	stay away from the red room and go to landmark one .	6
~ ( green_room ) U ( first_floor )	go to the first floor without going through the green room . if you reached the first floor then you can go to the green room or be done .	5
F ( third_floor & F ( orange_room ) )	go from the third floor to the orange room	6
F ( second_floor & F ( green_room ) )	navigate from the second floor to the green room .	6
F ( first_floor & F ( red_room ) )	from the first floor navigate to the red room .	6
F ( third_floor & F ( red_room ) )	go to the third floor then go to the red room .	6
F ( landmark_1 ) & G ( first_floor )	go to landmark one without changing floors	6
F ( orange_room ) & G ( first_floor )	go to the orange room while staying on the first floor .	6
F ( purple_room & F ( orange_room ) )	go to the orange room through the purple room	6
F ( red_room & ~orange_room )	go to red room but do not go to orange room .	6
~ ( yellow_room ) U ( red_room )	avoid the yellow room until after navigating to the red room .	5
F ( third_floor & ~purple_room )	go to the third floor always avoiding the purple room .	6
~ ( landmark_1 ) U ( landmark_2 )	avoid landmark one until after you go to landmark two .	5
F ( green_room ) & G ( second_floor )	go to the green room while staying on the second floor .	6
F ( purple_room & F ( orange_room ) )	go to the purple room and then go to the orange room .	6
F ( orange_room & F ( landmark_1 ) )	navigate to the orange room before you go to landmark one .	6
F ( blue_room & F ( purple_room ) )	go to the purple room by touching the blue room .	6
F ( blue_room )	go to the blue room .	2
F ( orange_room & ~landmark_1 )	go to the orange room while always avoiding landmark one	6
~ ( yellow_room ) U ( landmark_1 )	go to landmark one by avoiding the yellow room and then stay there or continue to the yellow room .	5
F ( landmark_3 & ~yellow_room )	go to landmark three while always avoiding the yellow room .	6
F ( second_floor & F ( yellow_room ) )	go through the second floor and navigate to the yellow room .	6
F ( third_floor & F ( landmark_3 ) )	go to the third floor then go landmark three .	6
F ( first_floor & F ( blue_room ) )	go to the first floor and then go to the blue room .	6
F ( first_floor & ~purple_room )	avoid the purple room	6
~ ( landmark_3 ) U ( blue_room )	go to the blue room by avoiding landmark three and then stay in the blue room or continue to landmark three	5
F ( green_room & F ( landmark_3 ) )	go to the green room then go to landmark three .	6
F ( blue_room & F ( third_floor ) )	go to the onest floor through the blue room	6
F ( second_floor & F ( red_room ) )	go to the second floor then go to the red room	6
F ( third_floor & F ( green_room ) )	go from the third floor to the green room	6
F ( third_floor & ~green_room )	move to the third floor without entering the green room .	6
F ( third_floor & F ( green_room ) )	navigate to the third floor before going to the green room .	6
F ( landmark_2 & F ( green_room ) )	go to the green room through landmark two	6
F ( red_room & F ( landmark_3 ) )	go to landmark three through the red room	6
F ( third_floor & F ( purple_room ) )	move to the purple room but ensure to go to the twond floor first .	6
F ( yellow_room & ~landmark_1 )	avoid landmark one and move into the yellow room .	6
F ( second_floor & F ( landmark_1 ) )	go to the second floor before you navigate to landmark one .	6
F ( purple_room & ~green_room )	always avoid the green room and go to the purple room .	6
F ( green_room & ~red_room )	go to the green room and avoid the red room .	6
F ( landmark_3 & F ( second_floor ) )	always proceed to landmark one and then to the second floor .	6
F ( landmark_1 & ~orange_room )	always avoid the orange room and go to landmark one .	6
~ ( red_room ) U ( green_room )	avoid the red room until going to the green room .	5
F ( red_room & ~green_room )	go to the red room without going to the green room	6
F ( red_room ) & G ( third_floor )	stay on the third floor while going to the red room .	6
F ( purple_room & F ( first_floor ) )	move to the first floor travelling through the purple room .	6
F ( landmark_3 & F ( red_room ) )	go through landmark three and navigate to the red room .	6
F ( blue_room & ~landmark_1 )	always avoid landmark one and navigate to the blue room .	6
F ( landmark_2 ) & G ( third_floor )	go to landmark two avoiding the first and third floors .	6
F ( third_floor & F ( blue_room ) )	navigate to the blue room by passing through the third floor .	6
F ( blue_room & F ( landmark_2 ) )	navigate to landmark two through the blue room .	6
F ( orange_room ) & G ( third_floor )	do not navigate away from the third floor and go to the orange room .	6
F ( landmark_3 ) & G ( orange_room )	proceed to landmark three but never move outside of the orange room .	6
~ ( purple_room ) U ( landmark_2 )	move to landmark two without entering the purple room . then you may stay at landmark two or go to the purple room .	5
F ( orange_room & ~landmark_2 )	go to a spot in the orange room but do n t touch landmark two .	6
F ( blue_room & F ( yellow_room ) )	always go through the blue room to get to the yellow room .	6
F ( landmark_3 & F ( blue_room ) )	navigate through landmark three and go to the blue room .	6
F ( landmark_2 & F ( second_floor ) )	go to the second floor through landmark two .	6
~ ( red_room ) U ( green_room )	avoid the red room until you enter the green room .	5
F ( first_floor & F ( red_room ) )	go to the first floor and then go to the red room .	6
~ ( yellow_room ) U ( landmark_1 )	go to landmark one avoid the yellow room until you have been to the landmark .	5
F ( green_room & F ( second_floor ) )	go to the green room and go down to the onest floor .	6
F ( landmark_3 ) & G ( third_floor )	stay on the third floor while navigating to landmark three .	6
F ( third_floor & F ( landmark_3 ) )	go through the third floor to landmark three .	6
~ ( red_room ) U ( blue_room )	avoid the red room until you go through the blue room .	5
F ( yellow_room & ~landmark_1 )	avoid landmark one and go to the yellow room .	6
F ( orange_room & F ( landmark_1 ) )	go through the orange room before navigating to landmark one .	6
F ( landmark_1 ) & G ( red_room )	stay in the red room and go to landmark one .	6
~ ( landmark_3 ) U ( landmark_1 )	avoid landmark three until after reaching landmark one .	5
F ( green_room & ~purple_room )	go to the green room without going to the purple room	6
F ( green_room & ~blue_room )	avoid the blue room and go to the green room .	6
~ ( purple_room ) U ( red_room )	go to the red room without going through the purple room .	5
F ( orange_room & F ( second_floor ) )	go through the orange room and navigate to the second floor .	6
~ ( red_room ) U ( third_floor )	go to the twond floor avoiding the red room . if you reached the third floor you can stay there or head to the red room .	5
F ( landmark_2 ) & G ( purple_room )	stay in the purple room and go to landmark two	6
~ ( landmark_1 ) U ( blue_room )	avoid landmark one until navigating to the blue room .	5
F ( first_floor & F ( second_floor ) )	go from the threerd floor to the onest floor	6
F ( orange_room & ~purple_room )	go to orange room but do not go to purple room .	6
F ( blue_room & F ( landmark_3 ) )	navigate to the blue room then continue to landmark three .	6
F ( yellow_room & F ( red_room ) )	go to the red room through the yellow room .	6
~ ( yellow_room ) U ( orange_room )	go to the orange room without going to the yellow room . if you reached the orange room now you can go to the yellow room .	5
F ( blue_room & F ( third_floor ) )	go through the blue room before going to the third floor .	6
F ( green_room ) & G ( first_floor )	navigate to the green room staying on the first floor .	6
F ( landmark_3 & ~red_room )	always avoid the red room and go to landmark three .	6
F ( yellow_room & ~blue_room )	go to the yellow room without going to the blue room	6
F ( landmark_3 & F ( red_room ) )	go to the red room through landmark three	6
~ ( landmark_1 ) U ( blue_room )	avoid landmark one until you pass through blue room .	5
~ ( red_room ) U ( first_floor )	avoid the red room until you navigate to the first floor .	5
~ ( orange_room ) U ( yellow_room )	avoid the orange room until you go through the yellow room .	5
F ( purple_room & F ( landmark_3 ) )	go through the purple room before navigating to landmark three .	6
F ( second_floor & F ( landmark_3 ) )	go from the second floor to landmark three .	6
F ( orange_room & F ( landmark_2 ) )	go through the orange room then make your way to landmark two .	6
~ ( red_room ) U ( yellow_room )	go to the yellow room without going through the red room .	5
F ( purple_room & ~orange_room )	go to the purple room without going to the orange room	6
F ( landmark_3 ) & G ( third_floor )	move to landmark three without leaving the third floor .	6
F ( blue_room & F ( yellow_room ) )	move to the blue room then continue to the yellow room .	6
~ ( red_room ) U ( yellow_room )	go to the yellow room but do not enter the red room first .	5
F ( orange_room & F ( second_floor ) )	visit the orange room and then move to the second floor .	6
F ( landmark_2 ) & G ( yellow_room )	while remaining within the yellow room go to landmark two .	6
F ( orange_room & ~landmark_1 )	go to the orange room avoiding landmark one .	6
F ( red_room & ~landmark_2 )	go to the red room while always avoiding landmark two	6
F ( red_room & F ( orange_room ) )	go to the red room before going to the orange room .	6
F ( green_room & F ( second_floor ) )	go through the green room and navigate to the second floor .	6
F ( landmark_3 & ~red_room )	stay away from the red room and go to landmark three .	6
F ( green_room & ~landmark_1 )	go to the green room without touching landmark one .	6
~ ( orange_room ) U ( landmark_1 )	go to landmark one by avoiding the orange room and then stay there or continue to the orange room .	5
F ( red_room & F ( landmark_1 ) )	go to landmark one through the red room	6
F ( second_floor & F ( red_room ) )	go to the second floor then move to the red room .	6
F ( green_room & F ( red_room ) )	go through the green room to the red room .	6
F ( landmark_1 & F ( purple_room ) )	go through landmark one to the purple room .	6
F ( green_room & ~red_room )	go to the green room while always avoiding the red room	6
F ( purple_room & F ( third_floor ) )	go to the onest floor through the purple room	6
F ( second_floor & F ( yellow_room ) )	go to the second floor then move to the yellow room .	6
~ ( red_room ) U ( yellow_room )	avoid the red room until you go through the yellow room .	5
F ( purple_room & ~blue_room )	navigate to the purple room but never go to the blue room .	6
~ ( landmark_3 ) U ( orange_room )	avoid landmark three until you go to the orange room .	5
F ( blue_room & F ( yellow_room ) )	go to the blue room and then go to the yellow room .	6
F ( landmark_1 & F ( red_room ) )	go to landmark one then go to the red room .	6
F ( red_room & F ( orange_room ) )	go to red room and then to orange room	6
F ( orange_room & F ( purple_room ) )	move to the orange room then continue to the purple room .	6
~ ( landmark_2 ) U ( blue_room )	avoid landmark two until navigating to the blue room .	5
F ( landmark_2 & F ( yellow_room ) )	go through landmark two to the yellow room .	6
F ( second_floor & F ( landmark_1 ) )	go to onest floor . then go directly to landmark one	6
~ ( yellow_room ) U ( green_room )	go to the green room without going to the yellow room . if you reached the green room now you can go to the yellow room .	5
F ( yellow_room & F ( second_floor ) )	go through the yellow room and navigate to the second floor .	6
F ( third_floor )	go to third floor	2
F ( landmark_2 ) & G ( yellow_room )	go to landmark two without leaving yellow room .	6
F ( yellow_room & ~green_room )	navigate to the yellow room but never go to the green room .	6
F ( orange_room & F ( green_room ) )	navigate to the green room through the orange room .	6
F ( third_floor & F ( landmark_3 ) )	go to landmark three after navigating to the third floor .	6
F ( green_room ) & G ( first_floor )	go to the green room without going to another floor .	6
F ( landmark_2 & ~landmark_1 )	avoid landmark one and go to landmark two .	6
~ ( yellow_room ) U ( second_floor )	go to the second floor without going through the yellow room . if you reached the second floor then you can go to the yellow room or be done .	5
F ( blue_room & F ( second_floor ) )	go through the blue room and navigate to the second floor .	6
F ( red_room & F ( landmark_3 ) )	first go to the red room and then go to landmark three .	6
F ( first_floor & ~red_room )	go to the first floor but never go to the red room .	6
~ ( green_room ) U ( blue_room )	avoid the green room until you go to the blue room .	5
~ ( red_room ) U ( purple_room )	avoid the red room until after navigating to the purple room .	5
F ( red_room & F ( first_floor ) )	go to the first floor via the red room .	6
F ( third_floor & F ( second_floor ) )	go through the third floor to the second floor .	6
F ( orange_room & F ( green_room ) )	go to the orange room and then go to the green room .	6
F ( landmark_2 & F ( second_floor ) )	move to the second floor travelling through landmark two .	6
F ( landmark_3 ) & G ( purple_room )	stay in the purple room and go to landmark three	6
F ( green_room ) & G ( second_floor )	proceed to the green room without going to any other floors .	6
F ( first_floor & F ( red_room ) )	go to the twond floor and then go to the red room .	6
~ ( landmark_2 ) U ( green_room )	go to the green room avoiding landmark two . if you reached the green room then you may go to landmark two .	5
F ( red_room & F ( second_floor ) )	go to the second floor through the red room .	6
F ( first_floor & ~green_room )	go to the twond floor but avoid the green room .	6
F ( first_floor & ~yellow_room )	go to the first floor always avoiding the yellow room .	6
F ( purple_room & F ( yellow_room ) )	go to the purple room and then navigate to the yellow room .	6
F ( green_room & F ( landmark_1 ) )	head to landmark one after going to the green room .	6
~ ( red_room ) U ( blue_room )	avoid the red room until going to the blue room .	5
~ ( green_room ) U ( second_floor )	go to or through the second floor always avoid going through the green room	5
~ ( landmark_2 ) U ( green_room )	avoid landmark two until going to the green room .	5
~ ( landmark_2 ) U ( blue_room )	go to the blue room but avoid landmark two . if you reached to the blue room then you can head to landmark two or stay put .	5
F ( landmark_3 ) & G ( yellow_room )	go to landmark three and remain within the yellow room .	6
F ( purple_room & ~landmark_2 )	go to the purple room without going to landmark two .	6
~ ( blue_room ) U ( landmark_3 )	avoid the blue room on your way to landmark three .	5
F ( third_floor & F ( landmark_3 ) )	move to landmark three but travel to the onest floor first .	6
F ( yellow_room & ~landmark_3 )	go to a spot in the yellow room but do n t touch landmark three .	6
F ( first_floor & ~blue_room )	go to the first floor always avoiding the blue room .	6
F ( orange_room ) & G ( first_floor )	remain on the first floor and move to the orange room .	6
~ ( purple_room ) U ( landmark_1 )	avoid the purple room until landmark one .	5
~ ( orange_room ) U ( third_floor )	avoid the orange room before you navigate to the third floor .	5
F ( landmark_2 ) & G ( green_room )	do n t leave the green room and go to landmark two .	6
~ ( yellow_room ) U ( landmark_1 )	avoid the yellow room until going to landmark one .	5
F ( first_floor & F ( blue_room ) )	go to the first floor then navigate to the blue room .	6
F ( landmark_1 & ~blue_room )	always avoid the blue room to navigate to landmark one .	6
~ ( green_room ) U ( yellow_room )	avoid the green room until navigating to the yellow room .	5
F ( landmark_3 ) & G ( orange_room )	stay in the orange room and go to landmark three	6
~ ( landmark_1 ) U ( green_room )	avoid landmark one until you go to the green room .	5
~ ( landmark_2 ) U ( yellow_room )	go to or through the yellow room always avoid going to the yellow room through landmark two	5
F ( second_floor & ~blue_room )	go to the second floor without going to the blue room .	6
~ ( blue_room ) U ( second_floor )	go to or through the twond floor always avoid going through the blue room	5
F ( landmark_2 & F ( orange_room ) )	go to landmark two and then go to the orange room .	6
F ( landmark_1 & F ( landmark_3 ) )	go through landmark one then go to landmark three .	6
F ( blue_room & F ( yellow_room ) )	proceed to the yellow room by going through the blue room .	6
F ( yellow_room & F ( purple_room ) )	proceed to the purple room by going through the yellow room .	6
F ( second_floor & ~landmark_1 )	go to the second floor avoiding landmark one .	6
F ( red_room & F ( yellow_room ) )	go through the red room first then go to the yellow room .	6
F ( landmark_3 & ~blue_room )	always avoid the blue room and go to landmark three .	6
F ( landmark_3 ) & G ( first_floor )	go to landmark three but remain on the first floor .	6
~ ( yellow_room ) U ( green_room )	avoid the yellow room on your way to the green room . once you get to the green room you can to the yellow room .	5
~ ( landmark_2 ) U ( yellow_room )	go to or through the yellow room . always avoid going to the yellow room through landmark two	5
~ ( orange_room ) U ( blue_room )	avoid the orange room until you enter the blue room .	5
F ( green_room ) & G ( second_floor )	move to the green room without leaving the second floor .	6
F ( landmark_3 & F ( landmark_1 ) )	go to landmark three then up to landmark one .	6
F ( orange_room & F ( landmark_1 ) )	go to landmark one through the orange room	6
~ ( green_room ) U ( landmark_2 )	go to landmark two avoid the green room until you have been to the landmark .	5
F ( red_room & F ( second_floor ) )	go to the red room then go to the second floor .	6
F ( landmark_3 ) & G ( purple_room )	go to landmark three without leaving purple room .	6
F ( yellow_room & F ( second_floor ) )	head to the yellow room and then head to the second floor .	6
F ( second_floor & F ( landmark_2 ) )	go to the second floor and then head to landmark two .	6
~ ( red_room ) U ( landmark_1 )	avoid the red room and go to landmark one . if you reached the green room you can now go to the red room or stay on landmark one .	5
F ( landmark_3 & F ( first_floor ) )	go to the first floor by going through landmark three .	6
~ ( green_room ) U ( first_floor )	go to or through the first floor always avoid going through the green room	5
~ ( purple_room ) U ( orange_room )	avoid the purple room until navigating to the orange room .	5
F ( blue_room & F ( third_floor ) )	go to the blue room then go to the third floor .	6
F ( purple_room & F ( green_room ) )	go to the green room by touching the purple room .	6
F ( landmark_3 ) & G ( red_room )	stay in the red room and go to landmark three .	6
F ( landmark_2 & F ( purple_room ) )	always go through landmark two and then to the purple room .	6
F ( orange_room & F ( landmark_1 ) )	always go through the orange room before going to landmark one .	6
~ ( green_room ) U ( landmark_2 )	move to landmark two without entering the green room . then you may stay at landmark two or go to the green room .	5
F ( blue_room ) & G ( first_floor )	go to the blue room while staying on the first floor .	6
~ ( red_room ) U ( green_room )	avoid the red room until you go through the green room .	5
F ( third_floor & F ( red_room ) )	from the third floor navigate to the red room .	6
F ( second_floor & F ( landmark_2 ) )	navigate to the second floor then continue to landmark two .	6
F ( green_room & F ( third_floor ) )	go to the third floor through the green room .	6
F ( green_room & F ( purple_room ) )	move to the green room and then the purple room .	6
F ( landmark_1 & F ( landmark_2 ) )	go through landmark one to landmark two .	6
F ( green_room & F ( yellow_room ) )	move to the green room then continue to the yellow room .	6
~ ( green_room ) U ( second_floor )	go to the second floor avoiding the green room . if you get to second floor you can then proceed to the green room	5
F ( yellow_room & ~landmark_1 )	go to the yellow room while avoiding landmark one	6
F ( green_room & ~landmark_2 )	always avoid landmark two and go to the green room .	6
~ ( purple_room ) U ( landmark_2 )	avoid the purple room until going through landmark two .	5
F ( green_room & F ( yellow_room ) )	go to green room and then to yellow room	6
~ ( red_room ) U ( blue_room )	avoid the red room until after you ve gone to the blue room .	5
